Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
HM000760,35,Female,Trench Coat,Outerwear,75.21,Portland,XXL,Black,Winter,3.9,No,Standard,None,None,8,Klarna,Quarterly
HM000761,36,Female,Polo Shirt,Clothing,63.24,Los Angeles,L,White,Fall,3.7,Yes,Store Pickup,15%,MEMBER25,21,Gift Card,Weekly
HM000762,35,Female,Sneakers,Footwear,78.69,Philadelphia,XXL,Cream,Spring,4.1,Yes,Express,10%,STUDENT10,1,Apple Pay,Rarely
HM000763,39,Female,Sneakers,Footwear,106.56,Los Angeles,S,Burgundy,Summer,1.8,Yes,Store Pickup,None,None,18,Google Pay,Bi-weekly
HM000764,65,Male,Blazer,Clothing,32.61,San Jose,S,Green,Spring,3.2,No,Next Day,20%,FALL15,1,PayPal,Rarely
HM000765,37,Male,Blazer,Clothing,58.26,Jacksonville,L,Red,Spring,4.5,No,Next Day,10%,SAVE30,3,Klarna,Annually
HM000766,32,Male,Running Shoes,Footwear,94.91,Boston,M,Yellow,Winter,4.6,No,Next Day,None,None,5,Apple Pay,Quarterly
HM000767,24,Female,Winter Coat,Outerwear,89.76,Phoenix,XS,Blue,Spring,4.0,No,Next Day,None,None,2,Klarna,Annually
HM000768,28,Male,Leggings,Clothing,33.61,Portland,XS,Green,Spring,3.8,No,Store Pickup,None,None,8,Debit Card,Quarterly
HM000769,23,Female,Blazer,Clothing,66.42,Miami,XS,Pink,Summer,4.7,Yes,Standard,None,None,9,Apple Pay,Quarterly
HM000770,56,Male,Puffer Jacket,Outerwear,88.38,Phoenix,M,Purple,Summer,3.3,No,Standard,15%,STUDENT10,10,Debit Card,Monthly
HM000771,29,Male,Denim Jacket,Outerwear,57.30,Denver,XL,Pink,Winter,3.4,Yes,Standard,15%,MEMBER25,7,Apple Pay,Quarterly
HM000772,21,Male,Denim Jacket,Outerwear,112.53,Detroit,L,Olive,Spring,3.9,No,Store Pickup,None,None,2,Debit Card,Annually
HM000773,63,Male,Dress,Clothing,39.61,Atlanta,XXL,Olive,Winter,3.0,No,Store Pickup,15%,SUMMER20,12,Gift Card,Monthly
HM000774,39,Male,Flats,Footwear,110.07,Denver,M,Beige,Fall,1.1,Yes,Express,None,None,10,Credit Card,Monthly
HM000775,34,Male,Sneakers,Footwear,61.28,Miami,L,Burgundy,Fall,3.2,No,Standard,20%,SAVE30,4,Google Pay,Annually
HM000776,21,Male,Running Shoes,Footwear,71.65,New York,XS,Olive,Winter,2.3,Yes,Express,None,None,6,Google Pay,Quarterly
HM000777,46,Male,Sunglasses,Accessories,28.48,San Diego,One Size,Olive,Summer,3.8,No,Express,15%,WELCOME10,8,Apple Pay,Quarterly
HM000778,64,Male,Denim Jacket,Outerwear,93.03,Jacksonville,XXL,Pink,Summer,1.7,Yes,Standard,None,None,16,Debit Card,Bi-weekly
HM000779,39,Female,Heels,Footwear,77.61,Austin,M,Cream,Winter,4.1,Yes,Standard,None,None,11,Debit Card,Monthly
HM000780,65,Female,Scarf,Accessories,13.12,Dallas,One Size,Red,Summer,3.9,Yes,Standard,None,None,24,Credit Card,Weekly
HM000781,25,Male,Hat,Accessories,33.36,Detroit,One Size,Gray,Spring,3.8,No,Next Day,20%,NEWYEAR15,9,Credit Card,Quarterly
HM000782,19,Male,Denim Jacket,Outerwear,119.28,Las Vegas,M,Brown,Fall,4.4,Yes,Express,None,None,17,Apple Pay,Bi-weekly
HM000783,46,Female,Sweater,Clothing,26.96,Austin,XS,Gray,Summer,3.9,Yes,Store Pickup,20%,FREESHIP,12,PayPal,Monthly
HM000784,49,Male,Trench Coat,Outerwear,127.24,Denver,XXL,White,Winter,3.3,No,Standard,10%,SAVE30,0,Google Pay,Rarely
HM000785,28,Male,Loafers,Footwear,44.41,Denver,XS,White,Winter,4.3,Yes,Express,30%,FALL15,19,Google Pay,Bi-weekly
HM000786,59,Female,Bomber Jacket,Outerwear,128.14,Atlanta,XL,Beige,Winter,4.2,No,Standard,20%,STUDENT10,6,Credit Card,Quarterly
HM000787,31,Male,Puffer Jacket,Outerwear,71.33,Atlanta,XS,Red,Fall,3.9,Yes,Standard,20%,MEMBER25,19,Google Pay,Bi-weekly
HM000788,25,Male,Coat,Clothing,61.28,Houston,S,Cream,Winter,1.7,Yes,Express,None,None,13,Google Pay,Monthly
HM000789,40,Male,Coat,Clothing,17.97,Detroit,L,Burgundy,Summer,2.7,Yes,Express,30%,FALL15,0,Credit Card,Rarely
HM000790,44,Male,Sneakers,Footwear,81.07,Houston,L,Brown,Winter,3.9,Yes,Next Day,15%,SAVE30,20,Credit Card,Weekly
HM000791,24,Female,Wallet,Accessories,26.26,San Antonio,One Size,Blue,Fall,4.1,No,Next Day,30%,SAVE30,14,Google Pay,Monthly
HM000792,48,Male,Tank Top,Clothing,41.02,Houston,XS,Burgundy,Fall,3.2,No,Next Day,15%,FLASH25,5,Credit Card,Quarterly
HM000793,28,Male,Bag,Accessories,16.77,Dallas,One Size,White,Summer,2.2,No,Express,10%,STUDENT10,0,Apple Pay,Rarely
HM000794,24,Female,Boots,Footwear,49.45,Chicago,XS,Green,Spring,4.9,Yes,Standard,20%,NEWYEAR15,1,Klarna,Rarely
HM000795,24,Male,Polo Shirt,Clothing,20.58,Atlanta,XS,Beige,Winter,4.6,No,Next Day,None,None,5,Apple Pay,Quarterly
HM000796,37,Male,Running Shoes,Footwear,54.66,Seattle,XL,Cream,Winter,2.4,Yes,Next Day,30%,FALL15,5,Klarna,Quarterly
HM000797,61,Male,Coat,Clothing,30.95,Detroit,S,Beige,Fall,2.1,No,Store Pickup,15%,MEMBER25,0,Apple Pay,Rarely
HM000798,65,Male,Parka,Outerwear,93.42,Denver,XL,Black,Fall,2.2,No,Next Day,10%,MEMBER25,5,Credit Card,Quarterly
HM000799,28,Female,Belt,Accessories,11.21,Philadelphia,One Size,Yellow,Winter,3.8,Yes,Store Pickup,None,None,15,Klarna,Bi-weekly
HM000800,50,Female,Ankle Boots,Footwear,109.60,Philadelphia,XXL,Navy,Summer,2.3,No,Next Day,None,None,12,Google Pay,Monthly
HM000801,46,Female,Parka,Outerwear,108.19,Houston,XXL,Olive,Fall,5.0,No,Express,None,None,1,Apple Pay,Rarely
HM000802,30,Female,Bomber Jacket,Outerwear,69.87,Seattle,XS,Blue,Summer,4.7,Yes,Express,20%,STUDENT10,3,Gift Card,Annually
HM000803,60,Male,Ankle Boots,Footwear,96.66,Houston,S,Red,Fall,3.8,No,Next Day,None,None,0,Klarna,Rarely
HM000804,46,Male,Handbag,Accessories,26.79,Detroit,One Size,White,Winter,4.1,Yes,Next Day,15%,NEWYEAR15,9,Debit Card,Quarterly
HM000805,66,Male,Parka,Outerwear,164.62,Dallas,XS,Green,Summer,3.9,No,Next Day,None,None,0,Klarna,Rarely
HM000806,64,Female,Running Shoes,Footwear,45.33,Houston,M,Brown,Fall,4.6,No,Standard,30%,FREESHIP,6,Klarna,Quarterly
HM000807,52,Male,Bomber Jacket,Outerwear,45.24,Houston,M,Gray,Summer,4.2,Yes,Next Day,30%,STUDENT10,2,Apple Pay,Annually
HM000808,18,Male,Bag,Accessories,43.23,Phoenix,One Size,Purple,Fall,3.5,No,Express,None,None,1,Debit Card,Rarely
HM000809,50,Male,Trench Coat,Outerwear,109.76,San Jose,XXL,Cream,Summer,4.5,Yes,Standard,None,None,22,Klarna,Weekly
HM000810,52,Male,Winter Coat,Outerwear,139.87,Dallas,XXL,Green,Summer,3.2,Yes,Next Day,15%,SAVE30,9,Credit Card,Quarterly
HM000811,56,Female,Bomber Jacket,Outerwear,107.21,Houston,XL,Olive,Winter,3.6,No,Store Pickup,20%,WELCOME10,7,PayPal,Quarterly
HM000812,49,Female,Parka,Outerwear,120.64,Portland,XL,Red,Spring,4.9,Yes,Next Day,None,None,9,Apple Pay,Quarterly
HM000813,36,Male,Dress,Clothing,55.03,Houston,M,Pink,Spring,5.0,No,Express,25%,SAVE30,8,Google Pay,Quarterly
HM000814,49,Male,Winter Coat,Outerwear,57.62,Austin,XL,Green,Fall,3.3,Yes,Standard,25%,FREESHIP,8,Credit Card,Quarterly
HM000815,38,Female,Flats,Footwear,115.73,Seattle,M,Beige,Winter,1.0,No,Standard,None,None,5,Klarna,Quarterly
HM000816,35,Male,Cardigan,Clothing,57.86,San Antonio,XL,Brown,Spring,4.9,No,Express,None,None,10,Google Pay,Monthly
HM000817,27,Male,Skirt,Clothing,53.69,Philadelphia,XXL,Olive,Winter,4.8,No,Store Pickup,None,None,0,Credit Card,Rarely
HM000818,58,Male,Wallet,Accessories,40.76,Miami,One Size,Blue,Spring,4.7,No,Standard,10%,FALL15,3,Apple Pay,Annually
HM000819,35,Male,Watch,Accessories,40.88,Boston,One Size,Gray,Summer,2.1,No,Standard,15%,NEWYEAR15,0,Google Pay,Rarely
HM000820,35,Female,Heels,Footwear,90.23,Philadelphia,M,Yellow,Spring,4.3,No,Express,None,None,0,Debit Card,Rarely
HM000821,49,Female,Trench Coat,Outerwear,51.28,San Jose,XXL,Red,Fall,4.9,Yes,Next Day,20%,SAVE30,4,Credit Card,Annually
HM000822,19,Female,Leggings,Clothing,22.94,Chicago,L,Navy,Winter,2.4,No,Store Pickup,None,None,5,Google Pay,Quarterly
HM000823,23,Male,Bomber Jacket,Outerwear,172.56,Denver,XL,Purple,Fall,1.1,No,Express,None,None,5,Google Pay,Quarterly
HM000824,21,Male,Hoodie,Clothing,65.78,San Antonio,XS,Gray,Winter,4.7,No,Express,None,None,12,Klarna,Monthly
HM000825,29,Female,Dress,Clothing,13.87,Seattle,XS,Pink,Summer,3.0,Yes,Standard,25%,SUMMER20,23,Google Pay,Weekly
HM000826,66,Male,Winter Coat,Outerwear,160.86,Houston,XXL,White,Winter,3.0,Yes,Next Day,None,None,9,Klarna,Quarterly
HM000827,30,Female,Trench Coat,Outerwear,72.18,Los Angeles,S,Pink,Spring,2.3,No,Next Day,None,None,3,Debit Card,Annually
HM000828,27,Male,Watch,Accessories,33.57,San Antonio,One Size,Purple,Winter,4.2,No,Standard,None,None,7,Debit Card,Quarterly
HM000829,67,Female,Scarf,Accessories,36.79,Las Vegas,One Size,Red,Winter,4.5,Yes,Express,20%,FLASH25,6,Apple Pay,Quarterly
HM000830,52,Male,Boots,Footwear,64.30,Jacksonville,S,Beige,Spring,3.2,No,Store Pickup,20%,MEMBER25,5,Google Pay,Quarterly
HM000831,47,Female,Sunglasses,Accessories,22.04,Atlanta,One Size,Green,Spring,3.2,Yes,Next Day,25%,STUDENT10,14,PayPal,Monthly
HM000832,50,Male,Denim Jacket,Outerwear,141.06,Dallas,S,Gray,Summer,3.4,No,Next Day,None,None,6,Credit Card,Quarterly
HM000833,22,Male,Scarf,Accessories,17.58,San Antonio,One Size,Cream,Fall,3.8,No,Standard,30%,WELCOME10,4,Debit Card,Annually
HM000834,48,Female,Flats,Footwear,86.69,Atlanta,XL,Navy,Winter,4.5,No,Next Day,None,None,8,Credit Card,Quarterly
HM000835,60,Male,Tank Top,Clothing,47.24,Los Angeles,XS,Navy,Winter,4.0,Yes,Express,25%,FREESHIP,17,Credit Card,Bi-weekly
HM000836,55,Male,Bomber Jacket,Outerwear,95.53,Chicago,L,Brown,Fall,4.7,No,Express,None,None,12,Credit Card,Monthly
HM000837,27,Male,Sneakers,Footwear,87.90,Dallas,XXL,White,Winter,4.9,Yes,Standard,10%,FALL15,3,PayPal,Annually
HM000838,63,Male,Jeans,Clothing,45.09,Dallas,XXL,Green,Spring,4.6,No,Next Day,20%,FALL15,6,PayPal,Quarterly
HM000839,49,Male,Flats,Footwear,69.59,Jacksonville,M,White,Winter,4.4,Yes,Store Pickup,20%,STUDENT10,1,Google Pay,Rarely
HM000840,47,Male,Scarf,Accessories,28.15,Denver,One Size,Cream,Summer,3.9,Yes,Standard,15%,WELCOME10,18,Debit Card,Bi-weekly
HM000841,52,Male,Jewelry,Accessories,21.08,Austin,One Size,Purple,Spring,4.0,No,Store Pickup,10%,NEWYEAR15,6,Apple Pay,Quarterly
HM000842,60,Female,Backpack,Accessories,17.35,Seattle,One Size,Purple,Summer,2.8,Yes,Next Day,None,None,7,Debit Card,Quarterly
HM000843,65,Female,Jeans,Clothing,52.25,San Antonio,M,Blue,Winter,3.8,Yes,Next Day,20%,STUDENT10,8,Debit Card,Quarterly
HM000844,53,Female,Cardigan,Clothing,31.03,Las Vegas,XS,Cream,Spring,4.3,Yes,Standard,15%,MEMBER25,14,PayPal,Monthly
HM000845,27,Male,Trench Coat,Outerwear,75.40,Seattle,XS,Olive,Summer,4.6,Yes,Express,10%,FREESHIP,1,Debit Card,Rarely
HM000846,58,Female,Running Shoes,Footwear,81.10,Portland,XL,Pink,Spring,3.7,Yes,Express,30%,WELCOME10,17,Credit Card,Bi-weekly
HM000847,52,Male,Watch,Accessories,14.00,Philadelphia,One Size,Olive,Spring,3.8,Yes,Next Day,None,None,18,Credit Card,Bi-weekly
HM000848,29,Male,Heels,Footwear,81.88,Denver,XL,Red,Summer,4.2,No,Store Pickup,15%,FREESHIP,8,PayPal,Quarterly
HM000849,51,Male,Bomber Jacket,Outerwear,52.47,Las Vegas,XL,Navy,Fall,4.0,No,Next Day,30%,FREESHIP,12,Apple Pay,Monthly
HM000850,58,Male,Puffer Jacket,Outerwear,74.38,Detroit,XS,White,Winter,4.0,No,Standard,20%,FALL15,12,Gift Card,Monthly
HM000851,43,Female,Denim Jacket,Outerwear,69.12,San Antonio,XL,Navy,Fall,1.1,Yes,Express,25%,STUDENT10,16,PayPal,Bi-weekly
HM000852,44,Male,Polo Shirt,Clothing,39.12,New York,L,Red,Fall,3.7,Yes,Next Day,15%,FREESHIP,18,Klarna,Bi-weekly
HM000853,25,Male,Jewelry,Accessories,33.82,Austin,One Size,Navy,Fall,2.7,Yes,Express,None,None,9,Debit Card,Quarterly
HM000854,37,Female,Bag,Accessories,12.02,San Diego,One Size,Blue,Fall,2.7,No,Next Day,30%,FLASH25,10,Debit Card,Monthly
HM000855,59,Female,Handbag,Accessories,11.52,Las Vegas,One Size,Purple,Summer,4.7,Yes,Express,25%,FALL15,23,Gift Card,Weekly
HM000856,29,Female,Polo Shirt,Clothing,43.75,Houston,XS,Black,Spring,3.9,No,Next Day,None,None,2,Credit Card,Annually
HM000857,31,Male,Boots,Footwear,53.54,Chicago,S,Burgundy,Summer,3.4,Yes,Next Day,20%,MEMBER25,2,Credit Card,Annually
HM000858,59,Female,Puffer Jacket,Outerwear,91.80,Dallas,XS,Brown,Summer,4.7,Yes,Store Pickup,25%,STUDENT10,3,Debit Card,Annually
HM000859,35,Male,Hat,Accessories,11.32,Detroit,One Size,Cream,Winter,3.0,Yes,Next Day,25%,NEWYEAR15,12,Google Pay,Monthly
HM000860,30,Male,Denim Jacket,Outerwear,105.55,Seattle,M,Navy,Spring,2.2,Yes,Express,25%,NEWYEAR15,3,Credit Card,Annually
HM000861,47,Male,Heels,Footwear,53.67,Miami,S,Navy,Spring,4.6,No,Standard,20%,FLASH25,7,Credit Card,Quarterly
HM000862,20,Male,Bag,Accessories,20.86,Portland,One Size,Burgundy,Spring,1.7,Yes,Store Pickup,30%,FALL15,24,Credit Card,Weekly
HM000863,54,Female,Flats,Footwear,52.21,San Jose,M,Burgundy,Winter,3.8,Yes,Express,30%,MEMBER25,21,Debit Card,Weekly
HM000864,67,Female,Hat,Accessories,22.87,Boston,One Size,Black,Summer,1.3,Yes,Store Pickup,None,None,16,Klarna,Bi-weekly
HM000865,24,Male,Parka,Outerwear,157.30,Phoenix,M,Gray,Winter,3.3,No,Store Pickup,10%,WELCOME10,4,Gift Card,Annually
HM000866,56,Male,Backpack,Accessories,33.13,Dallas,One Size,Cream,Fall,5.0,No,Store Pickup,None,None,9,Google Pay,Quarterly
HM000867,40,Male,Sandals,Footwear,95.08,Las Vegas,M,Beige,Spring,4.8,No,Standard,None,None,2,Google Pay,Annually
HM000868,22,Male,Trench Coat,Outerwear,117.70,San Diego,XL,Brown,Summer,4.7,Yes,Next Day,None,None,24,Apple Pay,Weekly
HM000869,41,Male,Parka,Outerwear,172.33,San Jose,S,Cream,Spring,3.0,No,Express,None,None,12,Credit Card,Monthly
HM000870,23,Female,Bomber Jacket,Outerwear,68.18,San Diego,XL,Purple,Spring,4.6,Yes,Standard,None,None,10,Google Pay,Monthly
HM000871,60,Female,Hat,Accessories,16.11,Portland,One Size,Brown,Summer,1.7,Yes,Store Pickup,None,None,16,Klarna,Bi-weekly
HM000872,25,Male,Winter Coat,Outerwear,107.12,Seattle,M,Brown,Summer,1.1,No,Express,None,None,7,Klarna,Quarterly
HM000873,45,Male,Ankle Boots,Footwear,80.30,Houston,XL,Red,Winter,1.7,No,Store Pickup,15%,FREESHIP,7,Google Pay,Quarterly
HM000874,38,Female,Watch,Accessories,11.98,San Jose,One Size,Brown,Summer,3.8,No,Express,15%,MEMBER25,11,PayPal,Monthly
HM000875,46,Female,Ankle Boots,Footwear,61.43,Jacksonville,M,Yellow,Spring,3.1,No,Next Day,25%,FLASH25,11,Debit Card,Monthly
HM000876,41,Male,Belt,Accessories,37.43,San Jose,One Size,Burgundy,Winter,4.8,Yes,Store Pickup,None,None,22,Klarna,Weekly
HM000877,61,Male,Heels,Footwear,71.99,Jacksonville,M,Brown,Summer,3.4,No,Store Pickup,20%,SUMMER20,7,Gift Card,Quarterly
HM000878,20,Male,Jeans,Clothing,58.08,San Jose,XXL,Pink,Spring,4.9,Yes,Store Pickup,10%,FREESHIP,1,Klarna,Rarely
HM000879,43,Female,Sweater,Clothing,27.40,Dallas,XXL,Purple,Fall,2.9,Yes,Store Pickup,10%,WELCOME10,17,PayPal,Bi-weekly
HM000880,51,Female,Jacket,Clothing,29.75,Detroit,L,Brown,Spring,1.1,No,Standard,30%,SAVE30,13,Klarna,Monthly
HM000881,45,Female,Blazer,Clothing,33.53,Atlanta,XXL,Green,Fall,5.0,No,Standard,20%,FREESHIP,6,Debit Card,Quarterly
HM000882,35,Female,Heels,Footwear,64.03,Philadelphia,M,Beige,Winter,3.9,Yes,Store Pickup,10%,WELCOME10,9,Gift Card,Quarterly
HM000883,29,Male,Denim Jacket,Outerwear,94.21,Los Angeles,L,Navy,Fall,3.3,No,Store Pickup,None,None,14,Debit Card,Monthly
HM000884,63,Female,Running Shoes,Footwear,113.22,Seattle,XS,Yellow,Fall,4.1,Yes,Standard,None,None,2,Apple Pay,Annually
HM000885,61,Female,Jeans,Clothing,23.03,Jacksonville,S,Gray,Winter,2.4,No,Store Pickup,20%,SUMMER20,2,Google Pay,Annually
HM000886,66,Female,Heels,Footwear,109.63,Phoenix,XXL,Beige,Summer,3.7,Yes,Express,None,None,24,Google Pay,Weekly
HM000887,46,Female,Wallet,Accessories,23.40,Philadelphia,One Size,Blue,Fall,3.7,Yes,Standard,15%,FALL15,20,Klarna,Weekly
HM000888,41,Female,Tank Top,Clothing,13.70,San Antonio,M,Burgundy,Summer,1.6,Yes,Standard,20%,WELCOME10,24,Google Pay,Weekly
HM000889,66,Male,Loafers,Footwear,73.71,Portland,XXL,Beige,Winter,4.3,No,Next Day,20%,NEWYEAR15,3,Klarna,Annually
HM000890,51,Male,Tank Top,Clothing,68.39,Jacksonville,L,Purple,Summer,2.0,Yes,Next Day,None,None,21,PayPal,Weekly
HM000891,56,Female,Parka,Outerwear,168.54,Seattle,M,Black,Spring,2.5,Yes,Express,None,None,18,Debit Card,Bi-weekly
HM000892,55,Female,Jewelry,Accessories,13.03,Houston,One Size,Red,Summer,3.1,No,Standard,None,None,0,Apple Pay,Rarely
HM000893,20,Female,Puffer Jacket,Outerwear,88.96,Austin,XL,Beige,Summer,3.9,No,Next Day,15%,FREESHIP,13,Debit Card,Monthly
HM000894,30,Male,Sunglasses,Accessories,11.79,Austin,One Size,Olive,Fall,3.6,Yes,Store Pickup,20%,NEWYEAR15,16,PayPal,Bi-weekly
HM000895,35,Female,Watch,Accessories,12.91,San Diego,One Size,Beige,Spring,3.6,No,Next Day,20%,NEWYEAR15,10,Credit Card,Monthly
HM000896,62,Female,Puffer Jacket,Outerwear,106.46,Chicago,XL,Purple,Winter,4.4,Yes,Next Day,None,None,11,Credit Card,Monthly
HM000897,20,Male,Bag,Accessories,16.10,Boston,One Size,Gray,Winter,4.2,Yes,Standard,None,None,19,PayPal,Bi-weekly
HM000898,30,Male,Sunglasses,Accessories,16.31,Dallas,One Size,Navy,Fall,3.4,No,Express,None,None,14,Apple Pay,Monthly
HM000899,25,Male,Polo Shirt,Clothing,19.90,Austin,XL,Beige,Fall,4.8,No,Next Day,10%,NEWYEAR15,1,PayPal,Rarely
HM000900,22,Male,Cardigan,Clothing,35.14,San Antonio,S,Beige,Winter,4.6,No,Express,10%,SUMMER20,5,Klarna,Quarterly
HM000901,28,Male,Parka,Outerwear,84.21,Seattle,S,Burgundy,Summer,3.6,No,Express,10%,STUDENT10,8,Klarna,Quarterly
HM000902,46,Female,Tank Top,Clothing,40.69,Seattle,M,Blue,Winter,4.6,Yes,Standard,None,None,4,Gift Card,Annually
HM000903,45,Female,Watch,Accessories,22.35,San Diego,One Size,Red,Summer,3.6,No,Store Pickup,30%,FREESHIP,9,Apple Pay,Quarterly
HM000904,42,Male,Winter Coat,Outerwear,89.49,Portland,XL,Brown,Fall,3.0,No,Express,20%,FREESHIP,3,Gift Card,Annually
HM000905,61,Male,Trench Coat,Outerwear,74.10,Austin,M,Yellow,Spring,4.6,No,Store Pickup,None,None,8,Debit Card,Quarterly
HM000906,22,Male,Boots,Footwear,105.10,Philadelphia,XS,Gray,Spring,4.4,No,Express,10%,STUDENT10,13,PayPal,Monthly
HM000907,42,Male,Puffer Jacket,Outerwear,46.34,Seattle,L,White,Spring,3.2,Yes,Store Pickup,25%,FALL15,8,Klarna,Quarterly
HM000908,43,Female,Blazer,Clothing,52.95,Detroit,M,Cream,Winter,2.1,Yes,Standard,15%,SUMMER20,3,Klarna,Annually
HM000909,53,Female,Sandals,Footwear,34.09,New York,S,Green,Summer,3.0,No,Next Day,15%,STUDENT10,8,Credit Card,Quarterly
HM000910,58,Male,Heels,Footwear,69.73,Miami,L,Purple,Spring,2.9,No,Next Day,25%,FLASH25,11,Apple Pay,Monthly
HM000911,49,Male,Jacket,Clothing,14.08,Phoenix,XXL,Blue,Summer,3.4,Yes,Store Pickup,25%,SUMMER20,11,Gift Card,Monthly
HM000912,36,Male,Chinos,Clothing,66.99,Denver,XXL,Gray,Summer,3.5,Yes,Express,None,None,22,Gift Card,Weekly
HM000913,65,Female,Puffer Jacket,Outerwear,167.00,Phoenix,XXL,Yellow,Winter,1.3,Yes,Store Pickup,None,None,19,Apple Pay,Bi-weekly
HM000914,21,Male,Trench Coat,Outerwear,118.08,Los Angeles,L,Olive,Winter,3.6,Yes,Store Pickup,None,None,8,Debit Card,Quarterly
HM000915,25,Male,Wallet,Accessories,36.84,New York,One Size,Cream,Summer,4.3,No,Express,None,None,2,Debit Card,Annually
HM000916,36,Male,Jacket,Clothing,31.56,Austin,XXL,Burgundy,Fall,4.4,No,Next Day,None,None,7,PayPal,Quarterly
HM000917,50,Female,Puffer Jacket,Outerwear,128.20,Phoenix,M,Cream,Winter,1.4,No,Express,10%,NEWYEAR15,3,Google Pay,Annually
HM000918,51,Male,Trench Coat,Outerwear,85.11,Austin,L,Brown,Winter,4.1,Yes,Standard,30%,FREESHIP,3,Klarna,Annually
HM000919,18,Male,Flats,Footwear,64.97,Philadelphia,S,Red,Fall,1.2,No,Standard,20%,FREESHIP,14,PayPal,Monthly
HM000920,48,Male,Backpack,Accessories,34.92,Phoenix,One Size,Red,Winter,1.6,Yes,Express,None,None,8,Gift Card,Quarterly
HM000921,34,Male,Puffer Jacket,Outerwear,82.56,New York,M,Black,Fall,4.9,Yes,Store Pickup,None,None,1,PayPal,Rarely
HM000922,51,Male,Belt,Accessories,20.61,Portland,One Size,Black,Spring,4.9,No,Next Day,None,None,9,Credit Card,Quarterly
HM000923,37,Male,Hat,Accessories,21.92,Seattle,One Size,Blue,Summer,3.2,Yes,Standard,30%,FREESHIP,23,Google Pay,Weekly
HM000924,42,Male,Winter Coat,Outerwear,58.73,Miami,S,Yellow,Spring,3.8,No,Express,30%,WELCOME10,2,Gift Card,Annually
HM000925,28,Female,Watch,Accessories,30.36,Philadelphia,One Size,Olive,Spring,3.1,Yes,Express,20%,FALL15,10,Credit Card,Monthly
HM000926,44,Female,Sneakers,Footwear,62.37,Jacksonville,S,Brown,Summer,4.2,No,Store Pickup,None,None,0,Google Pay,Rarely
HM000927,53,Female,Trench Coat,Outerwear,138.85,Atlanta,XS,White,Summer,3.9,No,Store Pickup,None,None,13,PayPal,Monthly
HM000928,19,Male,Chinos,Clothing,42.01,Los Angeles,L,Cream,Winter,4.2,No,Store Pickup,10%,STUDENT10,9,Credit Card,Quarterly
HM000929,35,Male,Ankle Boots,Footwear,69.40,San Jose,XXL,Burgundy,Fall,3.3,Yes,Standard,20%,FLASH25,6,Debit Card,Quarterly
HM000930,64,Male,Winter Coat,Outerwear,155.47,Las Vegas,XS,White,Spring,3.5,No,Next Day,None,None,9,Credit Card,Quarterly
HM000931,34,Female,Wallet,Accessories,20.60,Boston,One Size,Green,Spring,4.0,Yes,Express,30%,NEWYEAR15,19,Klarna,Bi-weekly
HM000932,47,Male,Bomber Jacket,Outerwear,69.04,San Jose,XL,Olive,Fall,4.3,Yes,Store Pickup,15%,SAVE30,23,Debit Card,Weekly
HM000933,23,Male,Puffer Jacket,Outerwear,134.95,San Antonio,M,Pink,Summer,3.2,No,Express,None,None,0,Credit Card,Rarely
HM000934,55,Male,Loafers,Footwear,68.60,Jacksonville,XXL,Purple,Winter,4.6,Yes,Next Day,None,None,22,Gift Card,Weekly
HM000935,42,Female,Jewelry,Accessories,30.80,Houston,One Size,Burgundy,Winter,3.2,No,Store Pickup,25%,SAVE30,5,Google Pay,Quarterly
HM000936,23,Male,Cardigan,Clothing,17.55,Dallas,XS,Brown,Summer,3.5,No,Express,None,None,4,Debit Card,Annually
HM000937,28,Male,Winter Coat,Outerwear,63.27,San Jose,L,Pink,Spring,4.7,No,Store Pickup,20%,MEMBER25,1,Klarna,Rarely
HM000938,36,Female,Backpack,Accessories,29.72,Seattle,One Size,Navy,Winter,3.5,No,Express,30%,SAVE30,3,Klarna,Annually
HM000939,29,Male,Trench Coat,Outerwear,49.57,Boston,XS,Cream,Summer,2.1,No,Express,25%,SAVE30,14,Gift Card,Monthly
HM000940,18,Male,Blazer,Clothing,40.44,Denver,XXL,Gray,Spring,3.0,No,Express,15%,NEWYEAR15,14,PayPal,Monthly
HM000941,25,Female,Running Shoes,Footwear,55.70,San Jose,XXL,Red,Winter,3.6,Yes,Next Day,30%,SAVE30,14,Credit Card,Monthly
HM000942,57,Female,Trench Coat,Outerwear,142.55,Atlanta,XL,Red,Fall,3.3,No,Next Day,None,None,3,PayPal,Annually
HM000943,36,Male,Backpack,Accessories,32.82,Houston,One Size,Brown,Fall,2.7,Yes,Express,25%,SUMMER20,8,Google Pay,Quarterly
HM000944,27,Male,Running Shoes,Footwear,56.46,Houston,L,Pink,Spring,3.1,No,Express,30%,FLASH25,1,Debit Card,Rarely
HM000945,27,Female,Hat,Accessories,30.53,Miami,One Size,Black,Spring,4.7,No,Next Day,30%,FLASH25,4,Debit Card,Annually
HM000946,28,Female,Boots,Footwear,41.85,Portland,S,Black,Fall,1.5,No,Express,None,None,8,Credit Card,Quarterly
HM000947,52,Male,Ankle Boots,Footwear,77.75,Boston,S,Navy,Spring,3.9,Yes,Standard,None,None,0,Debit Card,Rarely
